customer_id,loyalty_tier,gender,age_bucket,home_area,registered_on,uses_app
C0013001,Gold,M,65+,Kupondole,2023-03-23,False
C0013002,Standard,F,25-34,Budhanilkantha,2023-10-07,True
C0013003,Standard,F,25-34,Boudha,2022-08-15,True
C0013004,Standard,F,35-44,Kupondole,2023-09-27,True
C0013005,Platinum,F,25-34,Suryabinayak,2024-01-31,True
C0013006,Silver,F,35-44,Naxal,2025-02-22,True
C0013007,Silver,M,35-44,Koteshwor,2025-03-25,False
C0013008,Platinum,F,65+,Boudha,2024-07-14,False
C0013009,Platinum,F,45-54,Kalanki,2023-03-06,False
C0013010,Standard,F,18-24,Sanepa,2024-08-28,True
C0013011,Standard,M,35-44,Kalanki,2024-01-12,False
C0013012,Silver,M,45-54,Koteshwor,2022-03-15,True
C0013013,Standard,F,45-54,Boudha,2023-06-08,False
C0013014,Silver,M,25-34,Kirtipur,2023-12-27,True
C0013015,Standard,F,35-44,Kalanki,2025-04-08,True
C0013016,Silver,F,25-34,Tinkune,2023-07-23,True
C0013017,Silver,M,55-64,Suryabinayak,2024-08-06,False
C0013018,Silver,F,45-54,Kupondole,2022-03-19,True
C0013019,Silver,F,35-44,Budhanilkantha,2023-11-19,True
C0013020,Standard,F,25-34,Boudha,2024-12-20,True
C0013021,Silver,F,25-34,Maharajgunj,2024-03-14,True
C0013022,Silver,M,35-44,Pulchowk,2022-05-28,False
C0013023,Gold,F,35-44,Sanepa,2022-04-14,True
C0013024,Silver,F,35-44,Budhanilkantha,2023-10-24,True
C0013025,Standard,M,25-34,Budhanilkantha,2023-04-14,False
C0013026,Standard,M,35-44,Chuchhepati,2023-05-15,True
C0013027,Silver,M,25-34,Kalanki,2024-04-01,True
C0013028,Standard,F,25-34,Boudha,2022-10-23,True
C0013029,Standard,F,45-54,Kupondole,2023-11-06,True
C0013030,Standard,F,25-34,Naxal,2022-12-02,True
C0013031,Silver,M,25-34,Sanepa,2025-03-30,False
C0013032,Gold,M,35-44,Maharajgunj,2024-09-01,True
C0013033,Gold,F,25-34,Suryabinayak,2023-10-09,True
C0013034,Standard,F,25-34,Kalanki,2022-08-15,True
C0013035,Gold,F,35-44,Sanepa,2023-01-03,True
C0013036,Standard,M,35-44,Maharajgunj,2022-04-08,True
C0013037,Standard,F,65+,Kirtipur,2025-01-28,True
C0013038,Silver,F,25-34,Koteshwor,2024-10-06,False
C0013039,Standard,M,25-34,Suryabinayak,2022-02-15,True
C0013040,Platinum,F,45-54,Kalanki,2024-12-10,True
C0013041,Standard,F,35-44,Koteshwor,2023-10-05,False
C0013042,Gold,M,45-54,Chuchhepati,2025-03-10,True
C0013043,Standard,F,65+,Tinkune,2025-04-14,True
C0013044,Gold,M,25-34,Maharajgunj,2024-06-23,True
C0013045,Silver,M,35-44,Kalanki,2023-02-19,True
C0013046,Silver,M,45-54,Kirtipur,2023-08-24,False
C0013047,Standard,M,18-24,Sanepa,2025-02-12,True
C0013048,Standard,F,55-64,Kirtipur,2022-05-25,True
C0013049,Standard,F,25-34,Sanepa,2024-12-17,False
C0013050,Standard,M,18-24,Suryabinayak,2022-01-22,True
C0013051,Standard,F,25-34,Maharajgunj,2023-05-17,True
C0013052,Gold,F,18-24,Sanepa,2023-06-13,False
C0013053,Standard,F,35-44,Maharajgunj,2023-01-07,True
C0013054,Standard,F,18-24,Kirtipur,2024-11-10,True
C0013055,Standard,M,45-54,Kirtipur,2022-05-15,True
C0013056,Standard,F,25-34,Naxal,2022-01-19,True
C0013057,Standard,M,65+,Boudha,2022-07-04,True
C0013058,Standard,F,25-34,Kirtipur,2022-08-11,True
C0013059,Silver,Other,25-34,Tinkune,2022-03-07,True
C0013060,Gold,F,35-44,Kalanki,2024-09-16,True
C0013061,Gold,M,35-44,Budhanilkantha,2022-05-02,True
C0013062,Silver,F,35-44,Budhanilkantha,2024-07-03,True
C0013063,Gold,F,45-54,Chuchhepati,2022-09-07,True
C0013064,Silver,F,55-64,Kalanki,2023-04-12,True
C0013065,Silver,F,25-34,Maharajgunj,2023-12-23,True
C0013066,Standard,M,45-54,Sanepa,2023-09-11,False
C0013067,Standard,F,25-34,Maharajgunj,2022-03-20,True
C0013068,Silver,F,55-64,Maharajgunj,2022-11-12,False
C0013069,Standard,F,25-34,Kirtipur,2022-02-15,False
C0013070,Standard,F,35-44,Suryabinayak,2022-11-30,True
C0013071,Standard,M,35-44,Kirtipur,2023-04-02,False
C0013072,Gold,F,55-64,Suryabinayak,2022-12-23,True
C0013073,Silver,M,25-34,Maharajgunj,2023-03-11,True
C0013074,Standard,M,35-44,Kirtipur,2024-04-25,True
C0013075,Standard,F,45-54,Kalanki,2024-01-03,True
C0013076,Standard,M,35-44,Naxal,2024-02-13,False
C0013077,Standard,M,25-34,Chuchhepati,2024-01-04,True
C0013078,Standard,M,35-44,Pulchowk,2025-03-15,True
C0013079,Standard,F,45-54,Kirtipur,2022-06-18,False
C0013080,Silver,M,25-34,Koteshwor,2023-09-11,True
C0013081,Standard,F,18-24,Maharajgunj,2023-03-12,True
C0013082,Standard,F,45-54,Suryabinayak,2023-12-12,True
C0013083,Silver,M,35-44,Kalanki,2024-02-23,True
C0013084,Silver,F,18-24,Suryabinayak,2022-08-31,True
C0013085,Standard,M,25-34,Kirtipur,2024-02-15,True
C0013086,Silver,F,65+,Sanepa,2022-04-26,True
C0013087,Standard,M,25-34,Kalanki,2022-03-11,False
C0013088,Silver,F,55-64,Kirtipur,2022-08-12,False
C0013089,Gold,F,55-64,Kirtipur,2024-01-15,False
C0013090,Platinum,M,25-34,Kupondole,2023-07-31,True
C0013091,Gold,M,18-24,Kirtipur,2022-11-12,True
C0013092,Silver,F,55-64,Kirtipur,2023-10-12,True
C0013093,Gold,F,35-44,Budhanilkantha,2024-08-28,True
C0013094,Standard,F,25-34,Budhanilkantha,2025-02-24,False
C0013095,Gold,F,25-34,Kalanki,2024-02-14,False
C0013096,Silver,F,25-34,Kirtipur,2023-01-11,False
C0013097,Standard,F,25-34,Chuchhepati,2023-05-01,True
C0013098,Gold,M,45-54,Koteshwor,2024-10-23,True
C0013099,Silver,M,25-34,Pulchowk,2023-08-06,True
C0013100,Silver,F,18-24,Chuchhepati,2023-12-25,True
C0013101,Standard,F,18-24,Kalanki,2025-02-19,True
C0013102,Standard,F,25-34,Sanepa,2023-09-30,True
C0013103,Standard,F,45-54,Chuchhepati,2024-11-01,True
C0013104,Standard,F,35-44,Kalanki,2024-02-10,False
C0013105,Standard,M,25-34,Chuchhepati,2023-06-24,True
C0013106,Standard,F,35-44,Kirtipur,2023-01-14,True
C0013107,Silver,M,18-24,Suryabinayak,2024-06-13,True
C0013108,Standard,F,45-54,Kalanki,2024-06-07,True
C0013109,Silver,F,35-44,Kupondole,2022-03-31,False
C0013110,Platinum,F,18-24,Suryabinayak,2023-11-11,False
C0013111,Gold,M,25-34,Chuchhepati,2022-01-11,True
C0013112,Silver,M,18-24,Sanepa,2022-11-07,True
C0013113,Silver,F,18-24,Maharajgunj,2022-08-31,True
C0013114,Standard,F,18-24,Chuchhepati,2024-04-16,False
C0013115,Standard,M,18-24,Maharajgunj,2023-04-05,True
C0013116,Standard,F,45-54,Koteshwor,2023-12-11,False
C0013117,Silver,F,35-44,Boudha,2022-01-23,True
C0013118,Standard,F,45-54,Tinkune,2022-09-30,False
C0013119,Standard,F,55-64,Pulchowk,2022-04-19,False
C0013120,Standard,F,45-54,Kupondole,2022-02-18,True
C0013121,Silver,M,45-54,Koteshwor,2024-05-09,True
C0013122,Standard,F,35-44,Boudha,2024-03-09,True
C0013123,Standard,M,18-24,Budhanilkantha,2024-12-28,True
C0013124,Silver,M,25-34,Maharajgunj,2025-02-19,True
C0013125,Standard,F,45-54,Suryabinayak,2022-11-05,True
C0013126,Standard,F,25-34,Chuchhepati,2023-07-06,False
C0013127,Standard,F,18-24,Naxal,2025-03-03,False
C0013128,Standard,F,35-44,Kirtipur,2024-10-30,False
C0013129,Gold,F,25-34,Tinkune,2023-09-08,True
C0013130,Standard,Other,25-34,Kupondole,2023-11-13,False
C0013131,Standard,M,35-44,Tinkune,2023-04-08,False
C0013132,Silver,F,25-34,Kirtipur,2022-01-31,True
C0013133,Standard,M,25-34,Kalanki,2022-12-25,False
C0013134,Standard,F,25-34,Budhanilkantha,2024-12-24,True
C0013135,Standard,F,25-34,Budhanilkantha,2023-08-07,True
C0013136,Silver,F,45-54,Chuchhepati,2022-08-12,True
C0013137,Gold,F,45-54,Sanepa,2023-07-24,True
C0013138,Standard,M,35-44,Chuchhepati,2025-01-03,True
C0013139,Standard,F,25-34,Maharajgunj,2023-11-07,True
C0013140,Standard,M,18-24,Pulchowk,2023-06-17,False
C0013141,Silver,M,25-34,Naxal,2024-08-30,True
C0013142,Silver,M,25-34,Koteshwor,2022-07-09,True
C0013143,Silver,M,25-34,Maharajgunj,2022-09-21,False
C0013144,Gold,M,35-44,Kirtipur,2024-11-09,True
C0013145,Platinum,F,45-54,Pulchowk,2024-06-20,True
C0013146,Gold,M,18-24,Kirtipur,2023-12-01,False
C0013147,Standard,F,35-44,Maharajgunj,2023-02-14,False
C0013148,Standard,F,35-44,Koteshwor,2023-02-01,False
C0013149,Standard,F,18-24,Budhanilkantha,2023-12-03,False
C0013150,Standard,M,25-34,Kirtipur,2024-04-13,True
C0013151,Gold,M,45-54,Chuchhepati,2024-12-05,False
C0013152,Silver,M,35-44,Naxal,2024-01-23,True
C0013153,Standard,M,35-44,Koteshwor,2023-05-25,False
C0013154,Gold,F,35-44,Kirtipur,2022-11-20,True
C0013155,Standard,F,25-34,Pulchowk,2022-04-14,True
C0013156,Silver,M,65+,Sanepa,2022-11-22,True
C0013157,Standard,F,25-34,Kalanki,2022-12-07,False
C0013158,Gold,F,25-34,Budhanilkantha,2024-07-24,True
C0013159,Silver,F,25-34,Kalanki,2022-04-12,False
C0013160,Standard,F,18-24,Suryabinayak,2023-08-18,True
C0013161,Silver,F,25-34,Chuchhepati,2022-10-04,False
C0013162,Standard,M,35-44,Suryabinayak,2022-02-09,False
C0013163,Silver,F,35-44,Pulchowk,2024-02-05,True
C0013164,Standard,F,45-54,Koteshwor,2024-03-14,False
C0013165,Standard,F,55-64,Chuchhepati,2023-03-26,True
C0013166,Standard,F,25-34,Kupondole,2023-10-31,False
C0013167,Gold,F,45-54,Tinkune,2024-05-29,False
C0013168,Silver,M,25-34,Naxal,2023-07-16,True
C0013169,Standard,F,45-54,Maharajgunj,2023-10-31,False
C0013170,Standard,M,35-44,Kalanki,2023-08-11,True
C0013171,Gold,M,55-64,Kupondole,2025-01-11,True
C0013172,Silver,F,45-54,Budhanilkantha,2023-02-20,True
C0013173,Gold,F,25-34,Budhanilkantha,2023-12-15,False
C0013174,Standard,M,35-44,Kalanki,2024-11-26,True
C0013175,Gold,M,45-54,Budhanilkantha,2023-12-19,False
C0013176,Platinum,M,45-54,Kalanki,2023-04-17,False
C0013177,Standard,F,25-34,Sanepa,2024-07-14,True
C0013178,Gold,F,45-54,Koteshwor,2024-03-13,True
C0013179,Standard,M,45-54,Kalanki,2025-03-12,True
C0013180,Standard,F,55-64,Budhanilkantha,2023-11-30,False
C0013181,Silver,F,25-34,Chuchhepati,2023-12-13,False
C0013182,Silver,M,35-44,Boudha,2023-01-04,True
C0013183,Standard,M,25-34,Kupondole,2023-09-17,True
C0013184,Gold,F,35-44,Suryabinayak,2024-05-12,True
C0013185,Gold,M,25-34,Budhanilkantha,2022-12-12,True
C0013186,Gold,M,18-24,Sanepa,2024-07-23,True
C0013187,Silver,M,25-34,Boudha,2022-12-04,False
C0013188,Standard,M,35-44,Chuchhepati,2024-08-08,False
C0013189,Standard,F,35-44,Tinkune,2025-01-18,False
C0013190,Standard,M,45-54,Chuchhepati,2022-12-17,False
C0013191,Standard,F,55-64,Budhanilkantha,2022-07-30,True
C0013192,Standard,F,25-34,Tinkune,2022-08-20,True
C0013193,Silver,F,45-54,Pulchowk,2024-07-11,True
C0013194,Silver,M,25-34,Koteshwor,2022-12-29,False
C0013195,Gold,M,25-34,Kirtipur,2024-01-09,False
C0013196,Platinum,F,55-64,Pulchowk,2023-12-28,True
C0013197,Gold,F,18-24,Pulchowk,2023-09-29,True
C0013198,Silver,F,35-44,Pulchowk,2023-04-03,True
C0013199,Standard,F,18-24,Budhanilkantha,2025-02-27,True
C0013200,Standard,F,25-34,Koteshwor,2023-12-29,False
C0013201,Standard,M,25-34,Boudha,2024-01-02,True
C0013202,Gold,Other,35-44,Koteshwor,2023-11-06,True
C0013203,Standard,F,25-34,Suryabinayak,2024-10-09,True
C0013204,Silver,F,18-24,Boudha,2022-06-12,True
C0013205,Standard,F,35-44,Maharajgunj,2022-08-24,False
C0013206,Silver,M,55-64,Kalanki,2024-08-17,True
C0013207,Silver,M,35-44,Kupondole,2023-04-14,True
C0013208,Standard,M,55-64,Naxal,2022-03-23,True
C0013209,Standard,M,35-44,Naxal,2022-11-29,True
C0013210,Standard,M,25-34,Kalanki,2022-05-18,True
C0013211,Standard,M,35-44,Naxal,2023-10-11,True
C0013212,Silver,F,25-34,Naxal,2023-12-21,True
C0013213,Standard,F,35-44,Tinkune,2022-06-10,False
C0013214,Silver,M,45-54,Kupondole,2022-11-08,False
C0013215,Standard,F,25-34,Kirtipur,2023-12-04,True
C0013216,Standard,M,45-54,Sanepa,2024-05-08,False
C0013217,Standard,M,25-34,Kalanki,2023-12-19,True
C0013218,Silver,F,25-34,Kalanki,2023-11-06,True
C0013219,Standard,M,35-44,Naxal,2022-12-06,False
C0013220,Silver,M,35-44,Boudha,2024-04-06,True
C0013221,Standard,F,35-44,Chuchhepati,2024-02-22,True
C0013222,Silver,M,18-24,Budhanilkantha,2022-06-07,True
C0013223,Silver,F,45-54,Maharajgunj,2024-12-10,False
C0013224,Standard,F,35-44,Kupondole,2023-09-05,True
C0013225,Gold,M,35-44,Boudha,2024-04-15,True
C0013226,Standard,M,25-34,Boudha,2025-04-05,True
C0013227,Standard,M,65+,Kalanki,2023-01-31,True
C0013228,Standard,F,65+,Kalanki,2023-06-29,True
C0013229,Standard,F,18-24,Kalanki,2022-03-18,False
C0013230,Gold,M,35-44,Kupondole,2024-06-02,False
C0013231,Standard,F,35-44,Suryabinayak,2022-04-28,True
C0013232,Standard,F,25-34,Koteshwor,2025-04-01,True
C0013233,Standard,Other,35-44,Boudha,2023-05-15,True
C0013234,Silver,F,55-64,Kupondole,2025-03-22,True
C0013235,Standard,M,45-54,Chuchhepati,2023-12-15,False
C0013236,Platinum,M,25-34,Koteshwor,2024-06-02,True
C0013237,Standard,M,25-34,Pulchowk,2022-04-04,False
C0013238,Platinum,M,25-34,Kirtipur,2023-08-28,True
C0013239,Standard,M,25-34,Kalanki,2022-01-26,False
C0013240,Silver,F,35-44,Suryabinayak,2022-08-23,False
C0013241,Standard,F,18-24,Chuchhepati,2023-11-03,True
C0013242,Standard,M,25-34,Kirtipur,2024-02-07,True
C0013243,Standard,F,45-54,Kupondole,2024-06-28,False
C0013244,Silver,F,25-34,Sanepa,2025-03-29,False
C0013245,Standard,M,45-54,Kirtipur,2024-04-27,True
C0013246,Standard,F,25-34,Sanepa,2023-08-28,True
C0013247,Silver,M,35-44,Kupondole,2023-06-13,True
C0013248,Standard,F,25-34,Boudha,2023-12-16,True
C0013249,Standard,F,18-24,Boudha,2023-01-12,False
C0013250,Gold,M,25-34,Chuchhepati,2024-12-08,True
C0013251,Silver,F,35-44,Boudha,2022-09-06,True
C0013252,Gold,F,35-44,Suryabinayak,2022-10-24,True
C0013253,Silver,M,35-44,Boudha,2023-02-13,False
C0013254,Standard,M,35-44,Kupondole,2022-04-08,True
C0013255,Silver,F,35-44,Pulchowk,2023-06-20,False
C0013256,Gold,M,18-24,Pulchowk,2023-11-21,True
C0013257,Standard,F,25-34,Maharajgunj,2022-07-24,True
C0013258,Silver,F,35-44,Tinkune,2024-08-13,True
C0013259,Silver,M,35-44,Pulchowk,2024-03-18,True
C0013260,Standard,M,18-24,Kupondole,2025-02-03,True
C0013261,Standard,M,35-44,Kalanki,2023-11-02,True
C0013262,Silver,F,18-24,Naxal,2023-12-26,True
C0013263,Platinum,F,45-54,Kirtipur,2022-02-18,False
C0013264,Silver,F,45-54,Kupondole,2022-11-11,False
C0013265,Standard,M,18-24,Kalanki,2025-04-06,True
C0013266,Silver,F,35-44,Maharajgunj,2024-02-12,True
C0013267,Standard,F,55-64,Koteshwor,2022-08-31,True
C0013268,Silver,M,18-24,Boudha,2022-02-10,True
C0013269,Silver,F,45-54,Chuchhepati,2023-08-26,False
C0013270,Silver,F,18-24,Boudha,2023-08-20,True
C0013271,Silver,F,45-54,Kirtipur,2022-08-31,True
C0013272,Silver,F,35-44,Maharajgunj,2023-01-02,False
C0013273,Standard,F,35-44,Boudha,2023-03-25,True
C0013274,Gold,F,45-54,Pulchowk,2023-11-01,False
C0013275,Standard,F,25-34,Tinkune,2022-10-28,True
C0013276,Standard,F,35-44,Pulchowk,2023-12-28,True
C0013277,Silver,M,65+,Kirtipur,2024-08-17,True
C0013278,Silver,M,55-64,Maharajgunj,2024-09-01,False
C0013279,Standard,M,25-34,Tinkune,2022-10-07,True
C0013280,Silver,F,45-54,Chuchhepati,2022-08-06,False
C0013281,Silver,M,45-54,Tinkune,2024-09-13,False
C0013282,Standard,F,35-44,Koteshwor,2023-05-08,True
C0013283,Standard,F,45-54,Kalanki,2024-08-18,True
C0013284,Gold,F,18-24,Budhanilkantha,2024-03-03,True
C0013285,Standard,F,55-64,Tinkune,2024-11-30,True
C0013286,Standard,F,55-64,Chuchhepati,2024-05-01,True
C0013287,Standard,F,35-44,Naxal,2022-05-16,True
C0013288,Standard,F,35-44,Kupondole,2024-07-04,True
C0013289,Standard,F,45-54,Koteshwor,2023-12-09,True
C0013290,Gold,F,45-54,Boudha,2023-05-04,False
C0013291,Standard,F,25-34,Kirtipur,2023-08-12,True
C0013292,Gold,M,45-54,Kirtipur,2022-09-05,True
C0013293,Gold,F,55-64,Maharajgunj,2023-02-23,False
C0013294,Standard,F,35-44,Kupondole,2023-01-24,True
C0013295,Standard,M,18-24,Maharajgunj,2023-03-24,True
C0013296,Silver,M,25-34,Sanepa,2024-09-28,False
C0013297,Standard,M,45-54,Tinkune,2024-09-22,True
C0013298,Standard,F,45-54,Koteshwor,2023-11-18,False
C0013299,Standard,F,35-44,Kalanki,2022-03-13,True
C0013300,Silver,F,25-34,Kirtipur,2024-07-11,True
C0013301,Standard,M,25-34,Maharajgunj,2022-07-18,True
C0013302,Standard,M,35-44,Kirtipur,2023-07-14,True
C0013303,Silver,M,25-34,Chuchhepati,2024-07-15,False
C0013304,Gold,F,25-34,Pulchowk,2022-06-13,True
C0013305,Gold,M,18-24,Pulchowk,2024-02-19,True
C0013306,Gold,F,35-44,Pulchowk,2022-03-07,True
C0013307,Standard,F,25-34,Sanepa,2024-01-24,True
C0013308,Platinum,M,35-44,Koteshwor,2025-02-01,True
C0013309,Silver,F,35-44,Kirtipur,2023-05-24,False
C0013310,Standard,M,25-34,Koteshwor,2023-04-19,False
C0013311,Standard,F,25-34,Maharajgunj,2022-01-25,True
C0013312,Platinum,F,35-44,Budhanilkantha,2023-06-11,True
C0013313,Standard,M,18-24,Sanepa,2025-01-03,False
C0013314,Silver,F,35-44,Kirtipur,2022-06-18,True
C0013315,Silver,F,65+,Budhanilkantha,2022-10-09,False
C0013316,Silver,F,45-54,Boudha,2023-01-28,True
C0013317,Gold,M,55-64,Suryabinayak,2022-07-16,False
C0013318,Standard,F,65+,Budhanilkantha,2023-02-28,True
C0013319,Silver,F,45-54,Kalanki,2022-08-09,True
C0013320,Standard,F,55-64,Naxal,2023-06-04,True
C0013321,Standard,M,25-34,Maharajgunj,2023-04-29,True
C0013322,Silver,F,35-44,Kirtipur,2022-08-13,False
C0013323,Standard,F,25-34,Maharajgunj,2023-05-09,False
C0013324,Gold,M,35-44,Chuchhepati,2023-10-09,False
C0013325,Standard,M,25-34,Kirtipur,2023-06-29,True
C0013326,Standard,F,35-44,Pulchowk,2022-09-06,True
C0013327,Standard,M,35-44,Sanepa,2024-01-07,False
C0013328,Platinum,F,65+,Maharajgunj,2024-01-07,True
C0013329,Silver,M,45-54,Kupondole,2024-10-26,True
C0013330,Standard,M,35-44,Boudha,2022-02-11,True
C0013331,Silver,F,55-64,Tinkune,2024-10-21,True
C0013332,Standard,F,25-34,Budhanilkantha,2023-06-03,True
C0013333,Standard,F,45-54,Chuchhepati,2023-01-13,True
C0013334,Standard,F,35-44,Budhanilkantha,2025-01-19,True
C0013335,Silver,F,35-44,Tinkune,2024-08-06,False
C0013336,Gold,F,35-44,Sanepa,2023-07-16,False
C0013337,Platinum,M,25-34,Kupondole,2022-07-04,True
C0013338,Standard,F,25-34,Maharajgunj,2024-01-08,False
C0013339,Gold,M,25-34,Boudha,2023-07-31,True
C0013340,Standard,F,18-24,Maharajgunj,2022-12-21,False
C0013341,Standard,M,45-54,Budhanilkantha,2022-10-05,True
C0013342,Standard,F,18-24,Boudha,2024-12-25,True
C0013343,Gold,M,35-44,Kalanki,2024-07-28,True
C0013344,Standard,F,25-34,Koteshwor,2023-01-20,False
C0013345,Standard,F,18-24,Tinkune,2023-09-08,True
C0013346,Silver,M,25-34,Kupondole,2025-04-02,False
C0013347,Silver,F,25-34,Sanepa,2022-03-02,True
C0013348,Standard,F,25-34,Naxal,2022-12-23,False
C0013349,Standard,F,35-44,Boudha,2023-04-06,False
C0013350,Standard,M,45-54,Chuchhepati,2022-09-03,True
C0013351,Standard,M,35-44,Suryabinayak,2024-05-11,True
C0013352,Standard,M,25-34,Kalanki,2023-09-09,True
C0013353,Standard,M,45-54,Sanepa,2025-02-04,True
C0013354,Standard,M,45-54,Chuchhepati,2025-03-13,True
C0013355,Standard,M,45-54,Maharajgunj,2024-11-23,False
C0013356,Silver,M,55-64,Koteshwor,2024-06-06,False
C0013357,Gold,F,25-34,Chuchhepati,2023-08-14,False
C0013358,Standard,F,18-24,Kalanki,2022-06-08,True
C0013359,Gold,M,35-44,Pulchowk,2022-09-27,True
C0013360,Silver,M,18-24,Budhanilkantha,2022-07-06,False
C0013361,Standard,M,35-44,Sanepa,2024-05-21,False
C0013362,Standard,F,25-34,Kirtipur,2023-11-23,True
C0013363,Standard,F,45-54,Kupondole,2023-04-12,False
C0013364,Standard,M,65+,Chuchhepati,2022-06-06,True
C0013365,Standard,F,35-44,Kupondole,2024-07-25,True
C0013366,Standard,F,35-44,Boudha,2023-11-24,True
C0013367,Gold,M,25-34,Budhanilkantha,2022-05-31,False
C0013368,Standard,M,35-44,Kalanki,2022-01-06,False
C0013369,Silver,F,18-24,Maharajgunj,2023-10-31,True
C0013370,Standard,F,25-34,Kirtipur,2024-05-12,True
C0013371,Gold,M,25-34,Chuchhepati,2024-03-05,True
C0013372,Standard,M,18-24,Kupondole,2024-07-12,True
C0013373,Standard,F,45-54,Naxal,2024-10-07,True
C0013374,Gold,M,25-34,Budhanilkantha,2022-10-17,True
C0013375,Gold,F,35-44,Naxal,2023-12-05,False
C0013376,Standard,F,65+,Suryabinayak,2023-09-05,False
C0013377,Standard,F,25-34,Sanepa,2023-04-30,True
C0013378,Standard,F,45-54,Pulchowk,2025-04-05,True
C0013379,Standard,M,45-54,Pulchowk,2022-07-31,True
C0013380,Standard,F,18-24,Suryabinayak,2024-12-09,True
C0013381,Standard,M,55-64,Sanepa,2022-11-28,False
C0013382,Gold,F,35-44,Koteshwor,2024-06-08,False
C0013383,Standard,F,25-34,Boudha,2022-02-17,True
C0013384,Platinum,F,65+,Kirtipur,2024-08-08,False
C0013385,Platinum,M,25-34,Naxal,2023-08-25,True
C0013386,Silver,F,55-64,Kupondole,2022-08-12,True
C0013387,Standard,Other,18-24,Boudha,2024-09-25,True
C0013388,Standard,M,25-34,Budhanilkantha,2022-12-26,True
C0013389,Silver,M,18-24,Kirtipur,2024-05-08,True
C0013390,Silver,M,25-34,Boudha,2024-02-09,True
C0013391,Silver,F,25-34,Naxal,2025-04-06,True
C0013392,Standard,M,25-34,Sanepa,2023-05-16,True
C0013393,Standard,F,35-44,Suryabinayak,2024-04-02,False
C0013394,Gold,M,18-24,Kalanki,2023-04-04,True
C0013395,Standard,M,25-34,Chuchhepati,2024-09-22,True
C0013396,Standard,M,35-44,Kalanki,2024-06-17,True
C0013397,Standard,F,25-34,Pulchowk,2022-05-24,False
C0013398,Standard,F,18-24,Suryabinayak,2025-04-07,False
C0013399,Standard,F,45-54,Naxal,2022-02-23,True
C0013400,Standard,F,18-24,Kalanki,2023-09-07,True
C0013401,Gold,F,25-34,Naxal,2022-09-16,False
C0013402,Standard,M,35-44,Boudha,2023-12-08,False
C0013403,Standard,F,45-54,Chuchhepati,2024-04-05,False
C0013404,Silver,F,18-24,Chuchhepati,2024-03-25,False
C0013405,Standard,M,35-44,Sanepa,2025-01-03,True
C0013406,Gold,M,25-34,Maharajgunj,2023-04-04,True
C0013407,Standard,F,25-34,Sanepa,2023-12-18,True
C0013408,Standard,F,25-34,Koteshwor,2022-05-16,False
C0013409,Standard,F,25-34,Maharajgunj,2022-06-29,True
C0013410,Silver,F,18-24,Chuchhepati,2024-08-12,True
C0013411,Standard,F,35-44,Suryabinayak,2022-01-05,False
C0013412,Standard,M,18-24,Tinkune,2025-03-16,False
C0013413,Standard,F,55-64,Tinkune,2022-12-03,False
C0013414,Standard,M,35-44,Boudha,2024-05-23,True
C0013415,Standard,F,25-34,Tinkune,2022-02-13,True
C0013416,Gold,M,55-64,Suryabinayak,2024-04-19,True
C0013417,Standard,M,35-44,Pulchowk,2022-06-03,False
C0013418,Silver,F,25-34,Sanepa,2024-03-30,True
C0013419,Silver,M,25-34,Budhanilkantha,2025-03-14,True
C0013420,Platinum,F,45-54,Naxal,2022-04-02,False
C0013421,Standard,F,18-24,Koteshwor,2023-05-03,False
C0013422,Standard,M,35-44,Koteshwor,2022-07-08,True
C0013423,Silver,M,35-44,Boudha,2025-03-25,True
C0013424,Standard,F,18-24,Koteshwor,2023-01-02,True
C0013425,Standard,F,55-64,Boudha,2024-11-03,False
C0013426,Silver,M,25-34,Kalanki,2025-02-27,True
C0013427,Standard,M,45-54,Tinkune,2024-01-09,False
C0013428,Standard,M,35-44,Chuchhepati,2023-05-18,True
C0013429,Gold,F,45-54,Boudha,2023-04-02,True
C0013430,Standard,M,18-24,Maharajgunj,2023-11-13,True
C0013431,Silver,M,25-34,Kirtipur,2022-07-16,False
C0013432,Standard,M,18-24,Chuchhepati,2023-07-27,True
C0013433,Silver,M,35-44,Budhanilkantha,2024-03-21,True
C0013434,Standard,F,25-34,Kalanki,2024-08-07,True
C0013435,Silver,F,25-34,Chuchhepati,2024-10-06,True
C0013436,Standard,M,25-34,Kalanki,2022-11-02,True
C0013437,Standard,F,45-54,Tinkune,2023-02-07,True
C0013438,Standard,F,18-24,Boudha,2024-07-02,True
C0013439,Silver,F,18-24,Chuchhepati,2023-05-31,True
C0013440,Silver,F,25-34,Kupondole,2024-01-27,False
C0013441,Standard,F,45-54,Budhanilkantha,2024-03-07,False
C0013442,Standard,M,45-54,Kalanki,2023-10-26,True
C0013443,Silver,M,45-54,Koteshwor,2022-04-24,True
C0013444,Standard,M,25-34,Kirtipur,2024-05-09,False
C0013445,Standard,F,35-44,Sanepa,2023-06-24,False
C0013446,Standard,M,25-34,Budhanilkantha,2024-11-25,False
C0013447,Standard,F,18-24,Pulchowk,2022-01-25,True
C0013448,Standard,F,45-54,Koteshwor,2024-05-28,True
C0013449,Silver,M,35-44,Sanepa,2023-07-07,True
C0013450,Standard,F,35-44,Naxal,2024-09-07,True
C0013451,Standard,F,25-34,Boudha,2023-02-18,False
C0013452,Silver,F,25-34,Kalanki,2023-01-28,True
C0013453,Silver,F,25-34,Tinkune,2022-03-25,False
