customer_id,segment_id,segment_name,loyalty_tier,uses_app,transaction_count,total_spend_npr,avg_order_value_npr,recency_days,scan_to_pay_rate,app_engagement_events,preferred_store_id,preferred_payment_method,favorite_subcategory
C0014253,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,982,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014254,0,Occasional Traditional Shoppers,Silver,False,0.0,0.0,0.0,1082,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014255,2,High Value Loyal Customers,Gold,True,4.0,27460.0,6865.0,123,0.75,26.0,S01,Cash,Beverages
C0014256,2,High Value Loyal Customers,Standard,True,1.0,30666.0,30666.0,716,1.0,19.0,S04,eSewa,Personal
C0014257,1,Regular Digital Shoppers,Standard,True,1.0,11640.0,11640.0,702,1.0,9.0,S01,FonePay,Personal
C0014258,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,983,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014259,1,Regular Digital Shoppers,Standard,True,2.0,11235.0,5617.5,121,1.0,2.0,S02,IME Pay,Staples
C0014260,2,High Value Loyal Customers,Standard,True,1.0,31312.0,31312.0,345,1.0,13.0,S02,Card,Household
C0014261,1,Regular Digital Shoppers,Silver,False,3.0,35947.0,11982.333333333334,84,0.0,0.0,S01,Card,Snacks
C0014262,2,High Value Loyal Customers,Standard,True,6.0,42463.0,7077.166666666667,67,1.0,26.0,S05,eSewa,Snacks
C0014263,2,High Value Loyal Customers,Gold,True,11.0,48842.0,4440.181818181818,128,0.7272727272727273,45.0,S07,Cash,Vegetables
C0014264,1,Regular Digital Shoppers,Standard,True,1.0,10804.0,10804.0,751,1.0,9.0,S01,Khalti,Household
C0014265,0,Occasional Traditional Shoppers,Platinum,False,0.0,0.0,0.0,1228,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014266,2,High Value Loyal Customers,Standard,True,2.0,24828.0,12414.0,176,1.0,23.0,S02,IME Pay,Snacks
C0014267,1,Regular Digital Shoppers,Standard,True,1.0,2998.0,2998.0,362,1.0,4.0,S01,FonePay,Household
C0014268,1,Regular Digital Shoppers,Silver,False,1.0,279.0,279.0,435,0.0,0.0,S03,IME Pay,Staples
C0014269,2,High Value Loyal Customers,Gold,False,10.0,102102.0,10210.2,35,0.0,0.0,S01,Cash,Staples
C0014270,2,High Value Loyal Customers,Silver,False,10.0,88265.0,8826.5,0,0.0,0.0,S01,eSewa,Household
C0014271,1,Regular Digital Shoppers,Silver,False,5.0,29795.0,5959.0,116,0.0,0.0,S08,Cash,Snacks
C0014272,2,High Value Loyal Customers,Silver,True,3.0,32096.0,10698.666666666666,297,1.0,19.0,S06,FonePay,Vegetables
C0014273,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,1462,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014274,2,High Value Loyal Customers,Standard,True,1.0,17037.0,17037.0,146,1.0,11.0,S06,IME Pay,Snacks
C0014275,2,High Value Loyal Customers,Standard,True,4.0,59246.0,14811.5,149,1.0,29.0,S07,eSewa,Vegetables
C0014276,1,Regular Digital Shoppers,Standard,False,1.0,8378.0,8378.0,778,0.0,0.0,S03,FonePay,Vegetables
C0014277,0,Occasional Traditional Shoppers,Silver,True,0.0,0.0,0.0,1272,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014278,1,Regular Digital Shoppers,Gold,False,4.0,17893.0,4473.25,202,0.0,0.0,S02,Cash,Snacks
C0014279,2,High Value Loyal Customers,Gold,True,11.0,43636.0,3966.909090909091,9,1.0,38.0,S01,Khalti,Snacks
C0014280,1,Regular Digital Shoppers,Standard,False,5.0,24564.0,4912.8,200,0.0,0.0,S05,Card,Snacks
C0014281,1,Regular Digital Shoppers,Gold,False,2.0,24928.0,12464.0,190,0.0,0.0,S01,Khalti,Beverages
C0014282,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,1063,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014283,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,1416,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014284,2,High Value Loyal Customers,Standard,True,2.0,37929.0,18964.5,173,0.5,19.0,S03,Cash,Beverages
C0014285,0,Occasional Traditional Shoppers,Gold,True,0.0,0.0,0.0,508,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014286,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,900,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014287,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,683,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014288,0,Occasional Traditional Shoppers,Gold,False,1.0,485.0,485.0,598,0.0,0.0,S03,FonePay,Bakery
C0014289,2,High Value Loyal Customers,Gold,True,4.0,26266.0,6566.5,45,1.0,27.0,S02,IME Pay,Vegetables
C0014290,1,Regular Digital Shoppers,Standard,False,1.0,6740.0,6740.0,80,0.0,0.0,S01,eSewa,Dairy
C0014291,2,High Value Loyal Customers,Gold,True,3.0,43062.0,14354.0,127,1.0,30.0,S03,IME Pay,Staples
C0014292,2,High Value Loyal Customers,Gold,False,3.0,48241.0,16080.333333333334,289,0.0,0.0,S03,Cash,Vegetables
C0014293,1,Regular Digital Shoppers,Standard,True,3.0,6550.0,2183.3333333333335,27,0.6666666666666666,7.0,S08,Cash,Dairy
C0014294,1,Regular Digital Shoppers,Gold,False,2.0,20462.0,10231.0,212,0.0,0.0,S05,Khalti,Dairy
C0014295,2,High Value Loyal Customers,Gold,True,3.0,24142.0,8047.333333333333,342,1.0,19.0,S06,FonePay,Vegetables
C0014296,2,High Value Loyal Customers,Platinum,True,14.0,61837.0,4416.928571428572,56,0.9285714285714286,49.0,S02,FonePay,Staples
C0014297,1,Regular Digital Shoppers,Silver,True,2.0,14353.0,7176.5,561,1.0,4.0,S06,FonePay,Dairy
C0014298,1,Regular Digital Shoppers,Standard,False,1.0,1794.0,1794.0,317,0.0,0.0,S07,ConnectIPS,Household
C0014299,1,Regular Digital Shoppers,Standard,True,1.0,24.0,24.0,53,1.0,1.0,S05,IME Pay,Snacks
C0014300,2,High Value Loyal Customers,Silver,True,4.0,33872.0,8468.0,38,1.0,23.0,S02,Card,Snacks
C0014301,2,High Value Loyal Customers,Standard,True,3.0,24999.0,8333.0,738,1.0,18.0,S06,FonePay,Household
C0014302,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,1329,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014303,2,High Value Loyal Customers,Standard,True,3.0,25357.0,8452.333333333334,233,1.0,19.0,S07,FonePay,Snacks
C0014304,0,Occasional Traditional Shoppers,Silver,True,0.0,0.0,0.0,891,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014305,2,High Value Loyal Customers,Gold,True,3.0,28130.0,9376.666666666666,249,1.0,25.0,S01,FonePay,Vegetables
C0014306,2,High Value Loyal Customers,Standard,False,1.0,18383.0,18383.0,606,0.0,0.0,S08,eSewa,Household
C0014307,1,Regular Digital Shoppers,Silver,False,6.0,28673.0,4778.833333333333,114,0.0,0.0,S02,Card,Household
C0014308,2,High Value Loyal Customers,Silver,True,5.0,47982.0,9596.4,63,0.6,32.0,S01,Cash,Vegetables
C0014309,1,Regular Digital Shoppers,Standard,True,2.0,13657.0,6828.5,436,1.0,7.0,S02,Card,Snacks
C0014310,0,Occasional Traditional Shoppers,Silver,True,0.0,0.0,0.0,483,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014311,2,High Value Loyal Customers,Standard,True,2.0,47878.0,23939.0,9,1.0,13.0,S01,Card,Household
C0014312,2,High Value Loyal Customers,Silver,True,7.0,28541.0,4077.285714285714,31,1.0,31.0,S02,IME Pay,Household
C0014313,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,403,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014314,0,Occasional Traditional Shoppers,Silver,False,0.0,0.0,0.0,518,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014315,1,Regular Digital Shoppers,Standard,False,4.0,26337.0,6584.25,48,0.0,0.0,S03,Cash,Dairy
C0014316,0,Occasional Traditional Shoppers,Gold,False,0.0,0.0,0.0,798,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014317,1,Regular Digital Shoppers,Standard,True,2.0,5377.0,2688.5,373,1.0,7.0,S02,Card,Dairy
C0014318,1,Regular Digital Shoppers,Standard,False,1.0,6135.0,6135.0,52,0.0,0.0,S07,Card,Baby
C0014319,1,Regular Digital Shoppers,Standard,True,1.0,930.0,930.0,371,1.0,2.0,S02,Card,Bakery
C0014320,2,High Value Loyal Customers,Standard,True,3.0,59117.0,19705.666666666668,167,1.0,13.0,S05,FonePay,Snacks
C0014321,2,High Value Loyal Customers,Standard,True,1.0,12792.0,12792.0,671,1.0,12.0,S01,Card,Vegetables
C0014322,1,Regular Digital Shoppers,Silver,False,1.0,3040.0,3040.0,262,0.0,0.0,S03,Khalti,Spices
C0014323,1,Regular Digital Shoppers,Silver,False,2.0,16050.0,8025.0,373,0.0,0.0,S08,Khalti,Household
C0014324,2,High Value Loyal Customers,Standard,True,1.0,9781.0,9781.0,513,1.0,20.0,S06,FonePay,Snacks
C0014325,2,High Value Loyal Customers,Silver,True,3.0,28582.0,9527.333333333334,206,1.0,39.0,S01,eSewa,Household
C0014326,1,Regular Digital Shoppers,Standard,True,2.0,8335.0,4167.5,388,1.0,10.0,S07,FonePay,Beverages
C0014327,0,Occasional Traditional Shoppers,Gold,False,0.0,0.0,0.0,1143,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014328,1,Regular Digital Shoppers,Standard,False,1.0,11553.0,11553.0,724,0.0,0.0,S01,Cash,Snacks
C0014329,1,Regular Digital Shoppers,Silver,True,4.0,20338.0,5084.5,128,1.0,18.0,S02,eSewa,Vegetables
C0014330,0,Occasional Traditional Shoppers,Standard,True,1.0,85.0,85.0,360,0.0,0.0,S05,Cash,Snacks
C0014331,1,Regular Digital Shoppers,Standard,False,1.0,1041.0,1041.0,499,0.0,0.0,S07,IME Pay,Confectionery
C0014332,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,854,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014333,1,Regular Digital Shoppers,Standard,True,1.0,749.0,749.0,360,1.0,1.0,S08,eSewa,Household
C0014334,1,Regular Digital Shoppers,Standard,True,1.0,9605.0,9605.0,155,1.0,2.0,S01,Khalti,Beverages
C0014335,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,1453,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014336,1,Regular Digital Shoppers,Gold,True,3.0,17884.0,5961.333333333333,44,0.6666666666666666,18.0,S03,Cash,Snacks
C0014337,1,Regular Digital Shoppers,Silver,True,1.0,9604.0,9604.0,142,1.0,10.0,S08,FonePay,Snacks
C0014338,1,Regular Digital Shoppers,Gold,True,1.0,1572.0,1572.0,617,1.0,2.0,S01,eSewa,Vegetables
C0014339,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,866,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014340,1,Regular Digital Shoppers,Standard,True,3.0,18118.0,6039.333333333333,591,1.0,15.0,S05,Card,Vegetables
C0014341,1,Regular Digital Shoppers,Standard,False,1.0,346.0,346.0,103,0.0,0.0,S06,Cash,Bakery
C0014342,2,High Value Loyal Customers,Gold,False,4.0,33691.0,8422.75,67,0.0,0.0,S01,Card,Vegetables
C0014343,1,Regular Digital Shoppers,Standard,False,1.0,7683.0,7683.0,787,0.0,0.0,S05,Cash,Household
C0014344,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,372,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014345,1,Regular Digital Shoppers,Standard,False,1.0,2208.0,2208.0,47,0.0,0.0,S01,Cash,Household
C0014346,1,Regular Digital Shoppers,Standard,False,6.0,26421.0,4403.5,182,0.0,0.0,S03,FonePay,Vegetables
C0014347,0,Occasional Traditional Shoppers,Silver,True,0.0,0.0,0.0,735,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014348,1,Regular Digital Shoppers,Silver,True,1.0,3662.0,3662.0,318,1.0,6.0,S05,eSewa,Beverages
C0014349,0,Occasional Traditional Shoppers,Silver,True,0.0,0.0,0.0,1173,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014350,1,Regular Digital Shoppers,Standard,False,1.0,15276.0,15276.0,549,0.0,0.0,S05,Card,Beverages
C0014351,1,Regular Digital Shoppers,Silver,False,6.0,45413.0,7568.833333333333,100,0.0,0.0,S08,eSewa,Vegetables
C0014352,1,Regular Digital Shoppers,Gold,True,2.0,3563.0,1781.5,72,1.0,5.0,S01,Card,Personal
C0014353,1,Regular Digital Shoppers,Standard,True,3.0,9945.0,3315.0,22,1.0,10.0,S02,FonePay,Vegetables
C0014354,1,Regular Digital Shoppers,Silver,True,2.0,4211.0,2105.5,219,1.0,5.0,S08,FonePay,Tea/Coffee
C0014355,1,Regular Digital Shoppers,Gold,False,7.0,25754.0,3679.142857142858,184,0.0,0.0,S01,Cash,Snacks
C0014356,0,Occasional Traditional Shoppers,Silver,False,0.0,0.0,0.0,1475,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014357,1,Regular Digital Shoppers,Standard,True,2.0,9118.0,4559.0,136,0.5,11.0,S01,Card,Snacks
C0014358,2,High Value Loyal Customers,Gold,False,4.0,31670.0,7917.5,270,0.0,0.0,S03,Cash,Vegetables
C0014359,2,High Value Loyal Customers,Silver,True,2.0,18097.0,9048.5,277,1.0,13.0,S01,Khalti,Snacks
C0014360,2,High Value Loyal Customers,Gold,False,9.0,88548.0,9838.666666666666,51,0.0,0.0,S01,Cash,Vegetables
C0014361,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,778,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014362,1,Regular Digital Shoppers,Standard,False,1.0,1837.0,1837.0,129,0.0,0.0,S06,IME Pay,Confectionery
C0014363,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,416,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014364,0,Occasional Traditional Shoppers,Silver,True,0.0,0.0,0.0,1384,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014365,1,Regular Digital Shoppers,Silver,True,2.0,3988.0,1994.0,55,1.0,5.0,S03,FonePay,Snacks
C0014366,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,1054,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014367,1,Regular Digital Shoppers,Gold,False,1.0,3718.0,3718.0,161,0.0,0.0,S06,FonePay,Snacks
C0014368,2,High Value Loyal Customers,Gold,True,1.0,18305.0,18305.0,491,1.0,16.0,S01,Khalti,Vegetables
C0014369,2,High Value Loyal Customers,Silver,True,4.0,48408.0,12102.0,143,1.0,15.0,S02,eSewa,Household
C0014370,2,High Value Loyal Customers,Standard,True,3.0,23273.0,7757.666666666667,548,1.0,28.0,S04,FonePay,Household
C0014371,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,1438,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014372,2,High Value Loyal Customers,Silver,True,7.0,56141.0,8020.142857142857,22,0.8571428571428571,39.0,S07,eSewa,Snacks
C0014373,1,Regular Digital Shoppers,Gold,False,6.0,27308.0,4551.333333333333,74,0.0,0.0,S02,IME Pay,Vegetables
C0014374,2,High Value Loyal Customers,Gold,True,4.0,18759.0,4689.75,341,1.0,20.0,S05,FonePay,Vegetables
C0014375,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,1321,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014376,2,High Value Loyal Customers,Standard,True,3.0,70396.0,23465.333333333332,139,1.0,39.0,S02,FonePay,Snacks
C0014377,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,1291,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014378,1,Regular Digital Shoppers,Standard,True,1.0,15210.0,15210.0,309,1.0,9.0,S03,Card,Household
C0014379,2,High Value Loyal Customers,Silver,True,4.0,24209.0,6052.25,33,1.0,28.0,S01,IME Pay,Personal
C0014380,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,1056,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014381,1,Regular Digital Shoppers,Gold,False,7.0,22913.0,3273.285714285714,58,0.0,0.0,S03,Cash,Snacks
C0014382,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,1223,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014383,1,Regular Digital Shoppers,Silver,False,1.0,3986.0,3986.0,92,0.0,0.0,S02,Khalti,Vegetables
C0014384,2,High Value Loyal Customers,Standard,False,1.0,14688.0,14688.0,58,0.0,0.0,S01,Khalti,Personal
C0014385,1,Regular Digital Shoppers,Standard,True,2.0,9199.0,4599.5,72,1.0,15.0,S01,FonePay,Household
C0014386,1,Regular Digital Shoppers,Gold,True,1.0,860.0,860.0,471,1.0,1.0,S01,IME Pay,Beverages
C0014387,1,Regular Digital Shoppers,Silver,True,3.0,8413.0,2804.3333333333335,213,1.0,7.0,S01,Card,Vegetables
C0014388,2,High Value Loyal Customers,Gold,True,3.0,53792.0,17930.666666666668,78,1.0,23.0,S06,FonePay,Snacks
C0014389,2,High Value Loyal Customers,Standard,True,3.0,61189.0,20396.333333333332,399,1.0,24.0,S01,Card,Dairy
C0014390,2,High Value Loyal Customers,Silver,True,1.0,13196.0,13196.0,168,1.0,19.0,S06,eSewa,Vegetables
C0014391,1,Regular Digital Shoppers,Standard,True,2.0,3659.0,1829.5,402,1.0,2.0,S04,Card,Bakery
C0014392,1,Regular Digital Shoppers,Standard,True,1.0,5253.0,5253.0,484,1.0,2.0,S02,FonePay,Dairy
C0014393,1,Regular Digital Shoppers,Gold,False,2.0,4641.0,2320.5,500,0.0,0.0,S08,Khalti,Vegetables
C0014394,1,Regular Digital Shoppers,Standard,False,2.0,16503.0,8251.5,734,0.0,0.0,S03,eSewa,Beverages
C0014395,1,Regular Digital Shoppers,Silver,True,2.0,7319.0,3659.5,11,1.0,5.0,S01,Khalti,Vegetables
C0014396,1,Regular Digital Shoppers,Standard,True,1.0,2704.0,2704.0,777,1.0,6.0,S01,FonePay,Household
C0014397,2,High Value Loyal Customers,Silver,True,3.0,55491.0,18497.0,145,1.0,22.0,S06,Card,Tea/Coffee
C0014398,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,1367,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014399,1,Regular Digital Shoppers,Standard,False,1.0,10587.0,10587.0,675,0.0,0.0,S06,FonePay,Personal
C0014400,1,Regular Digital Shoppers,Standard,False,2.0,19252.0,9626.0,488,0.0,0.0,S01,ConnectIPS,Snacks
C0014401,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,1075,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014402,1,Regular Digital Shoppers,Silver,True,4.0,10560.0,2640.0,114,1.0,10.0,S03,Card,Household
C0014403,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,951,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014404,1,Regular Digital Shoppers,Platinum,False,2.0,4861.0,2430.5,258,0.0,0.0,S02,Khalti,Bakery
C0014405,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,1480,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014406,0,Occasional Traditional Shoppers,Gold,False,0.0,0.0,0.0,684,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014407,1,Regular Digital Shoppers,Standard,False,1.0,957.0,957.0,626,0.0,0.0,S06,Cash,Beverages
C0014408,0,Occasional Traditional Shoppers,Gold,False,0.0,0.0,0.0,637,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014409,1,Regular Digital Shoppers,Silver,True,3.0,11901.0,3967.0,165,1.0,14.0,S03,FonePay,Beverages
C0014410,1,Regular Digital Shoppers,Standard,False,3.0,22916.0,7638.666666666667,17,0.0,0.0,S01,FonePay,Household
C0014411,1,Regular Digital Shoppers,Standard,True,4.0,16212.0,4053.0,334,1.0,11.0,S05,Khalti,Tea/Coffee
C0014412,1,Regular Digital Shoppers,Standard,True,2.0,4811.0,2405.5,438,1.0,2.0,S02,Card,Dairy
C0014413,1,Regular Digital Shoppers,Platinum,False,4.0,27331.0,6832.75,72,0.0,0.0,S07,Cash,Snacks
C0014414,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,1429,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014415,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,579,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014416,1,Regular Digital Shoppers,Standard,False,2.0,17721.0,8860.5,10,0.0,0.0,S02,Khalti,Snacks
C0014417,1,Regular Digital Shoppers,Silver,False,3.0,23990.0,7996.666666666667,318,0.0,0.0,S01,eSewa,Snacks
C0014418,0,Occasional Traditional Shoppers,Silver,True,0.0,0.0,0.0,1454,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014419,2,High Value Loyal Customers,Silver,True,1.0,21455.0,21455.0,687,1.0,9.0,S06,IME Pay,Snacks
C0014420,1,Regular Digital Shoppers,Gold,True,6.0,6800.0,1133.3333333333333,80,1.0,11.0,S01,Card,Household
C0014421,1,Regular Digital Shoppers,Silver,True,2.0,1061.0,530.5,80,1.0,3.0,S01,Card,Sauces
C0014422,1,Regular Digital Shoppers,Gold,True,1.0,6564.0,6564.0,543,1.0,0.0,S06,Card,Baby
C0014423,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,463,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014424,1,Regular Digital Shoppers,Standard,True,1.0,6953.0,6953.0,577,1.0,9.0,S01,eSewa,Vegetables
C0014425,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,1454,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014426,1,Regular Digital Shoppers,Silver,False,2.0,17070.0,8535.0,662,0.0,0.0,S01,FonePay,Dairy
C0014427,1,Regular Digital Shoppers,Silver,False,2.0,10341.0,5170.5,243,0.0,0.0,S04,Cash,Vegetables
C0014428,1,Regular Digital Shoppers,Standard,True,1.0,1312.0,1312.0,270,1.0,3.0,S04,FonePay,Vegetables
C0014429,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,648,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014430,2,High Value Loyal Customers,Standard,True,6.0,55229.0,9204.833333333334,12,1.0,43.0,S02,Card,Snacks
C0014431,0,Occasional Traditional Shoppers,Gold,False,0.0,0.0,0.0,1049,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014432,1,Regular Digital Shoppers,Silver,True,3.0,6101.0,2033.6666666666667,142,0.6666666666666666,4.0,S07,Card,Bakery
C0014433,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,949,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014434,0,Occasional Traditional Shoppers,Silver,False,0.0,0.0,0.0,1154,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014435,1,Regular Digital Shoppers,Standard,False,2.0,4008.0,2004.0,111,0.0,0.0,S01,Cash,Beverages
C0014436,1,Regular Digital Shoppers,Standard,True,1.0,5434.0,5434.0,438,1.0,3.0,S07,FonePay,Snacks
C0014437,0,Occasional Traditional Shoppers,Silver,True,0.0,0.0,0.0,1078,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014438,0,Occasional Traditional Shoppers,Gold,True,0.0,0.0,0.0,1414,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014439,1,Regular Digital Shoppers,Silver,False,2.0,21310.0,10655.0,394,0.0,0.0,S05,IME Pay,Tea/Coffee
C0014440,1,Regular Digital Shoppers,Gold,True,4.0,11044.0,2761.0,290,1.0,16.0,S01,eSewa,Household
C0014441,1,Regular Digital Shoppers,Standard,False,2.0,20418.0,10209.0,300,0.0,0.0,S02,Cash,Staples
C0014442,1,Regular Digital Shoppers,Silver,True,3.0,15829.0,5276.333333333333,132,1.0,10.0,S03,Card,Snacks
C0014443,2,High Value Loyal Customers,Gold,False,9.0,77598.0,8622.0,87,0.0,0.0,S01,Cash,Snacks
C0014444,1,Regular Digital Shoppers,Silver,True,1.0,2170.0,2170.0,711,1.0,0.0,S02,eSewa,Spices
C0014445,1,Regular Digital Shoppers,Standard,True,3.0,10917.0,3639.0,134,0.6666666666666666,7.0,S04,Cash,Household
C0014446,1,Regular Digital Shoppers,Standard,False,1.0,9129.0,9129.0,306,0.0,0.0,S05,Khalti,Frozen
C0014447,1,Regular Digital Shoppers,Silver,True,2.0,11582.0,5791.0,339,0.5,10.0,S06,Cash,Household
C0014448,2,High Value Loyal Customers,Gold,False,16.0,92181.0,5761.3125,14,0.0,0.0,S07,eSewa,Household
C0014449,2,High Value Loyal Customers,Standard,True,3.0,42665.0,14221.666666666666,116,1.0,14.0,S06,FonePay,Snacks
C0014450,1,Regular Digital Shoppers,Gold,True,1.0,323.0,323.0,228,1.0,1.0,S02,Card,Personal
C0014451,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,873,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014452,1,Regular Digital Shoppers,Standard,False,2.0,21321.0,10660.5,73,0.0,0.0,S01,eSewa,Personal
C0014453,1,Regular Digital Shoppers,Standard,True,2.0,7966.0,3983.0,144,1.0,12.0,S01,IME Pay,Snacks
C0014454,1,Regular Digital Shoppers,Silver,True,4.0,11648.0,2912.0,419,1.0,8.0,S08,Card,Vegetables
C0014455,2,High Value Loyal Customers,Gold,False,10.0,56060.0,5606.0,178,0.0,0.0,S05,Cash,Snacks
C0014456,1,Regular Digital Shoppers,Standard,True,2.0,22619.0,11309.5,527,1.0,10.0,S02,Card,Vegetables
C0014457,2,High Value Loyal Customers,Standard,True,2.0,40166.0,20083.0,382,1.0,31.0,S08,Khalti,Snacks
C0014458,1,Regular Digital Shoppers,Gold,False,3.0,8745.0,2915.0,114,0.0,0.0,S01,Cash,Vegetables
C0014459,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,1065,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014460,1,Regular Digital Shoppers,Standard,False,2.0,16828.0,8414.0,196,0.0,0.0,S03,Card,Dairy
C0014461,2,High Value Loyal Customers,Standard,True,4.0,30094.0,7523.5,290,1.0,17.0,S01,IME Pay,Vegetables
C0014462,0,Occasional Traditional Shoppers,Silver,True,0.0,0.0,0.0,393,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014463,1,Regular Digital Shoppers,Silver,True,2.0,1265.0,632.5,613,1.0,5.0,S05,FonePay,Beverages
C0014464,1,Regular Digital Shoppers,Silver,True,2.0,8319.0,4159.5,73,1.0,13.0,S03,Card,Snacks
C0014465,1,Regular Digital Shoppers,Silver,False,2.0,5213.0,2606.5,290,0.0,0.0,S07,Khalti,Spices
C0014466,1,Regular Digital Shoppers,Standard,False,2.0,3985.0,1992.5,549,0.0,0.0,S01,Card,Meat
C0014467,1,Regular Digital Shoppers,Standard,False,3.0,24351.0,8117.0,229,0.0,0.0,S01,Cash,Vegetables
C0014468,1,Regular Digital Shoppers,Standard,False,1.0,5424.0,5424.0,458,0.0,0.0,S05,Cash,Confectionery
C0014469,2,High Value Loyal Customers,Silver,True,2.0,18591.0,9295.5,79,1.0,15.0,S05,FonePay,Vegetables
C0014470,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,1061,0.0,0.0,No Purchase,No Purchase,No Purchase
C0014471,1,Regular Digital Shoppers,Standard,True,1.0,10693.0,10693.0,268,1.0,2.0,S02,Card,Household
