product_id,sku,product_name,brand,subcategory,zone_id,aisle_id,shelf_number,shelf_position,store_id,unit,price_npr,x_coord,y_coord,zone_name,ambient_temp_c,is_perimeter,units_sold,sales_revenue_npr,transaction_count,unique_customers,avg_unit_price_sold_npr,avg_scan_duration_ms,total_rescans,failed_scan_count,festival_units_sold,scan_to_pay_units,first_sold_at,last_sold_at,revenue_per_transaction_npr,units_per_transaction,festival_unit_share,scan_to_pay_unit_share,scan_failure_rate,rescan_per_transaction
P000653,SKU-64388204,Mentos Roll,Mentos,Confectionery,Z10,A0115,3,1,S05,roll,30,92.4,63.5,Snacks & Confectionery,22,False,323,9690,232,231,30.0,1288.853448275862,16,1,41,173,2024-01-01 17:31:39,2026-03-30 10:06:03,41.76724137931034,1.3922413793103448,0.12693498452012383,0.5356037151702786,0.004310344827586207,0.06896551724137931
P000654,SKU-24454824,Fanta 2L,Coca-Cola,Beverages,Z11,A0117,2,1,S05,bottle,201,44.0,83.5,Beverages,22,False,742,149142,566,542,201.0,1308.1696113074204,26,6,83,404,2024-01-03 17:25:17,2026-03-31 19:51:49,263.5017667844523,1.3109540636042403,0.11185983827493262,0.5444743935309974,0.01060070671378092,0.045936395759717315
P000655,SKU-38947678,Ginger (Aduwa) per kg,Local,Vegetables,Z02,A0102,3,1,S05,kg,213,86.9,75.4,Fresh Produce,16,True,1327,282651,975,908,213.0,1327.8625641025642,58,11,128,780,2024-01-01 17:34:49,2026-03-29 20:55:04,289.89846153846156,1.361025641025641,0.09645817633760362,0.587792012057272,0.011282051282051283,0.059487179487179485
P000656,SKU-77529279,Grapes per kg,Imported,Fruits,Z02,A0102,6,1,S05,kg,348,86.9,75.4,Fresh Produce,16,True,311,108228,231,227,348.0,1306.4415584415585,13,2,34,176,2024-01-09 17:04:16,2026-03-30 14:29:29,468.5194805194805,1.3463203463203464,0.10932475884244373,0.5659163987138264,0.008658008658008658,0.05627705627705628
P000657,SKU-30654765,Chilli Sauce 200ml,Maggi,Sauces,Z09,A0113,1,1,S05,bottle,108,36.5,54.4,Spices & Condiments,22,False,473,51084,359,345,108.0,1309.974930362117,14,3,39,262,2024-01-07 21:05:15,2026-03-31 18:35:40,142.29526462395543,1.317548746518106,0.0824524312896406,0.5539112050739958,0.008356545961002786,0.03899721448467967
P000658,SKU-57939539,Sugar 1kg,Sona,Staples,Z07,A0109,4,1,S05,pack,113,16.4,18.6,Dry Staples (Rice/Dal/Atta),22,False,1305,147465,977,914,113.0,1307.6212896622312,56,7,133,749,2024-01-02 13:29:14,2026-03-30 14:29:29,150.9365404298874,1.3357215967246674,0.10191570881226053,0.5739463601532567,0.007164790174002047,0.057318321392016376
P000659,SKU-38547650,Masoor Dal (Musuro) 1kg,Local,Staples,Z07,A0109,2,1,S05,pack,187,16.4,18.6,Dry Staples (Rice/Dal/Atta),22,False,782,146234,583,563,187.0,1321.7032590051458,38,2,85,425,2024-01-01 14:07:52,2026-03-28 19:44:17,250.83018867924528,1.3413379073756433,0.10869565217391304,0.5434782608695652,0.003430531732418525,0.06518010291595197
P000660,SKU-14238760,Sona Mansuli Rice 25kg,Local Mill,Staples,Z07,A0108,1,1,S05,bag,4407,70.2,20.3,Dry Staples (Rice/Dal/Atta),22,False,778,3428646,576,550,4407.0,1334.859375,30,5,79,481,2024-01-02 22:58:36,2026-03-29 11:36:41,5952.510416666667,1.3506944444444444,0.10154241645244216,0.6182519280205655,0.008680555555555556,0.052083333333333336
P000661,SKU-62165706,Green Chilli (Khursani) 100g,Local,Vegetables,Z02,A0103,4,1,S05,100g,31,72.5,48.0,Fresh Produce,16,True,801,24831,583,551,31.0,1323.9777015437394,24,6,94,453,2024-01-03 15:21:26,2026-03-29 20:10:15,42.5917667238422,1.3739279588336193,0.11735330836454431,0.5655430711610487,0.010291595197255575,0.0411663807890223
P000662,SKU-60239111,Sensodyne Toothpaste 75g,GSK,Personal,Z13,A0119,3,2,S05,tube,247,27.7,31.4,Personal Care,22,False,794,196118,541,522,247.0,1327.5951940850277,26,5,88,461,2024-01-01 17:31:39,2026-03-30 09:31:52,362.5101663585952,1.4676524953789278,0.11083123425692695,0.5806045340050378,0.009242144177449169,0.04805914972273567
P000663,SKU-10591489,Frozen Momo (Buff) 30pc,Hangrila,Frozen,Z05,A0106,1,2,S05,pack,330,92.4,40.6,Frozen Foods,-18,True,318,104940,231,225,330.0,1349.5108225108224,12,1,40,181,2024-01-03 15:21:26,2026-03-29 07:23:39,454.2857142857143,1.3766233766233766,0.12578616352201258,0.5691823899371069,0.004329004329004329,0.05194805194805195
P000664,SKU-81477434,Wai Wai Veg (Pack of 30),Chaudhary Group,Snacks,Z10,A0114,4,1,S05,box,698,16.8,6.3,Snacks & Confectionery,22,False,1370,956260,1005,932,698.0,1289.1353233830846,45,5,149,773,2024-01-01 17:31:39,2026-03-30 14:29:29,951.502487562189,1.36318407960199,0.10875912408759124,0.5642335766423358,0.004975124378109453,0.04477611940298507
P000665,SKU-63798966,DDC Milk 1L,DDC,Dairy,Z04,A0105,5,1,S05,pack,103,34.9,77.1,Dairy & Eggs,4,True,1400,144200,1000,922,103.0,1326.72,46,11,124,830,2024-01-01 09:13:56,2026-03-31 20:56:45,144.2,1.4,0.08857142857142856,0.5928571428571429,0.011,0.046
P000666,SKU-41617440,Pond's Cold Cream 100g,Ponds,Personal,Z13,A0120,1,1,S05,jar,220,26.6,57.8,Personal Care,22,False,749,164780,555,525,220.0,1310.6324324324323,24,3,81,428,2024-01-04 16:03:41,2026-03-30 09:31:52,296.9009009009009,1.3495495495495495,0.1081441922563418,0.5714285714285714,0.005405405405405406,0.043243243243243246
P000667,SKU-00566485,Buffalo Ghee 1L,Sujal,Dairy,Z04,A0105,5,2,S05,tin,1269,34.9,77.1,Dairy & Eggs,4,True,1114,1413666,825,776,1269.0,1310.0751515151514,26,5,123,649,2024-01-01 21:22:38,2026-03-30 14:29:29,1713.5345454545454,1.3503030303030303,0.11041292639138241,0.5825852782764811,0.006060606060606061,0.03151515151515152
P000668,SKU-38399687,Timur (Sichuan Pepper) 100g,Local,Spices,Z09,A0112,3,1,S05,pack,219,93.2,64.2,Spices & Condiments,22,False,521,114099,356,349,219.0,1284.0196629213483,22,2,75,308,2024-01-01 15:06:40,2026-03-29 22:27:42,320.50280898876406,1.4634831460674158,0.14395393474088292,0.5911708253358925,0.0056179775280898875,0.06179775280898876
P000669,SKU-67803872,Spinach (Palungo) bundle,Local,Vegetables,Z02,A0102,2,4,S05,bundle,33,86.9,75.4,Fresh Produce,16,True,1419,46827,1080,999,33.0,1298.1953703703705,63,8,174,762,2024-01-03 15:21:26,2026-03-30 14:29:29,43.358333333333334,1.3138888888888889,0.1226215644820296,0.5369978858350951,0.007407407407407408,0.058333333333333334
P000670,SKU-83656166,Marie Gold Biscuit,Britannia,Snacks,Z10,A0115,4,1,S05,pack,34,92.4,63.5,Snacks & Confectionery,22,False,1417,48178,1039,968,34.0,1301.3233878729548,60,7,144,803,2024-01-02 13:29:14,2026-03-30 14:29:29,46.36958614051973,1.3638113570741097,0.10162314749470713,0.5666901905434015,0.006737247353224254,0.05774783445620789
P000671,SKU-93182568,Cerelac Wheat Apple Cherry,Nestle,Baby,Z15,A0123,2,1,S05,pack,426,36.8,46.2,Baby Care,22,False,673,286698,493,474,426.0,1317.630831643002,34,4,89,402,2024-01-03 18:11:51,2026-03-29 16:08:15,581.5375253549696,1.3651115618661258,0.13224368499257058,0.5973254086181278,0.008113590263691683,0.06896551724137931
P000672,SKU-42104837,Basmati Rice 25kg,Daawat,Staples,Z07,A0110,6,1,S05,bag,6914,86.4,77.6,Dry Staples (Rice/Dal/Atta),22,False,805,5565770,584,568,6914.0,1280.7037671232877,22,3,98,460,2024-01-01 17:34:49,2026-03-29 13:26:17,9530.42808219178,1.3784246575342465,0.12173913043478261,0.5714285714285714,0.005136986301369863,0.03767123287671233
P000673,SKU-36817397,Maida (Refined Flour) 5kg,Annapurna,Staples,Z07,A0108,6,1,S05,bag,538,70.2,20.3,Dry Staples (Rice/Dal/Atta),22,False,726,390588,549,522,538.0,1229.0364298724955,26,7,75,390,2024-01-06 19:44:21,2026-03-30 14:29:29,711.4535519125683,1.3224043715846994,0.10330578512396695,0.5371900826446281,0.012750455373406194,0.04735883424408015
P000674,SKU-51563451,Moong Dal 1kg,Local,Staples,Z07,A0110,3,1,S05,pack,237,86.4,77.6,Dry Staples (Rice/Dal/Atta),22,False,686,162582,502,476,237.0,1324.0796812749004,26,2,84,371,2024-01-03 15:21:26,2026-03-29 20:55:04,323.8685258964143,1.3665338645418326,0.12244897959183673,0.5408163265306123,0.00398406374501992,0.05179282868525897
P000675,SKU-38138861,Eggs (Tray of 30),Local Farm,Dairy,Z04,A0105,3,1,S05,tray,511,34.9,77.1,Dairy & Eggs,4,True,712,363832,522,504,511.0,1323.4118773946361,25,5,98,402,2024-01-03 15:21:26,2026-03-30 09:31:52,696.9961685823755,1.3639846743295019,0.13764044943820225,0.5646067415730337,0.009578544061302681,0.04789272030651341
P000676,SKU-11161917,Mayonnaise 500g,Veeba,Sauces,Z09,A0113,2,1,S05,jar,276,36.5,54.4,Spices & Condiments,22,False,498,137448,396,383,276.0,1301.5176767676767,17,3,63,281,2024-01-04 16:03:41,2026-03-28 16:39:24,347.09090909090907,1.2575757575757576,0.12650602409638553,0.5642570281124498,0.007575757575757576,0.04292929292929293
P000677,SKU-16880245,KitKat 4-Finger,Nestle,Confectionery,Z10,A0115,3,2,S05,bar,76,92.4,63.5,Snacks & Confectionery,22,False,1021,77596,769,727,76.0,1279.4044213263978,50,7,125,601,2024-01-01 14:07:52,2026-03-31 21:39:49,100.90507152145643,1.3276983094928478,0.12242899118511263,0.5886385896180215,0.009102730819245773,0.06501950585175553
P000678,SKU-87774998,Nepal Tea Premium 500g,Nepal Tea,Tea/Coffee,Z12,A0118,1,1,S05,pack,541,79.4,24.0,Tea / Coffee / Health Drinks,22,False,1227,663807,903,843,541.0,1324.9302325581396,47,13,116,725,2024-01-02 13:29:14,2026-03-30 14:29:29,735.1129568106312,1.3588039867109634,0.0945395273023635,0.5908720456397718,0.014396456256921373,0.05204872646733112
P000679,SKU-36448657,Ariel Detergent 1kg,P&G,Household,Z14,A0121,6,1,S05,pack,401,28.3,42.7,Household & Cleaning,22,False,739,296339,524,500,401.0,1346.8129770992366,31,5,86,435,2024-01-06 19:20:59,2026-03-29 20:09:32,565.5324427480916,1.4103053435114503,0.11637347767253045,0.5886332882273342,0.009541984732824428,0.05916030534351145
P000680,SKU-18434740,Himalayan Spring Water 20L,Himalayan,Beverages,Z11,A0117,2,3,S05,jar,248,44.0,83.5,Beverages,22,False,780,193440,562,537,248.0,1325.2864768683273,27,6,82,492,2024-01-01 14:07:52,2026-03-31 18:35:40,344.19928825622776,1.387900355871886,0.10512820512820513,0.6307692307692307,0.010676156583629894,0.04804270462633452
P000681,SKU-92049104,Burger Buns (Pack of 6),Hot Breads,Bakery,Z03,A0104,6,1,S05,pack,157,21.1,76.0,Bakery,22,True,785,123245,564,535,157.0,1291.7393617021276,22,5,69,462,2024-01-04 11:11:55,2026-03-30 09:27:02,218.5195035460993,1.3918439716312057,0.08789808917197452,0.5885350318471337,0.008865248226950355,0.03900709219858156
P000682,SKU-18852854,Good Day Cookies,Britannia,Snacks,Z10,A0114,5,1,S05,pack,51,16.8,6.3,Snacks & Confectionery,22,False,705,35955,536,513,51.0,1307.660447761194,45,2,74,415,2024-01-01 09:13:56,2026-03-30 14:29:29,67.08022388059702,1.3152985074626866,0.1049645390070922,0.5886524822695035,0.0037313432835820895,0.08395522388059702
P000683,SKU-63533403,Horlicks 500g,GSK,Tea/Coffee,Z12,A0118,2,1,S05,jar,452,79.4,24.0,Tea / Coffee / Health Drinks,22,False,1095,494940,843,777,452.0,1302.3855278766312,42,5,101,638,2024-01-01 09:13:56,2026-03-30 09:31:52,587.1174377224199,1.298932384341637,0.09223744292237443,0.582648401826484,0.005931198102016607,0.0498220640569395
P000684,SKU-77761112,Apple (Imported) per kg,Imported,Fruits,Z02,A0102,2,3,S05,kg,385,86.9,75.4,Fresh Produce,16,True,316,121660,244,235,385.0,1322.5860655737704,17,2,55,170,2024-01-05 20:22:21,2026-03-31 18:35:40,498.60655737704917,1.2950819672131149,0.17405063291139242,0.5379746835443038,0.00819672131147541,0.06967213114754098
P000685,SKU-43200770,Bisleri Water 1L,Bisleri,Beverages,Z11,A0116,4,1,S05,bottle,31,52.4,89.0,Beverages,22,False,810,25110,577,551,31.0,1298.5060658578857,29,0,83,432,2024-01-01 17:34:49,2026-03-28 17:55:06,43.51819757365685,1.4038128249566724,0.10246913580246914,0.5333333333333333,0.0,0.05025996533795494
P000686,SKU-85546036,Coca-Cola 500ml,Coca-Cola,Beverages,Z11,A0117,4,2,S05,bottle,68,44.0,83.5,Beverages,22,False,740,50320,530,507,68.0,1292.188679245283,28,5,83,425,2024-01-01 09:13:56,2026-03-30 14:29:29,94.94339622641509,1.3962264150943395,0.11216216216216217,0.5743243243243243,0.009433962264150943,0.052830188679245285
P000687,SKU-54506947,Tomato per kg,Local,Vegetables,Z02,A0103,6,2,S05,kg,105,72.5,48.0,Fresh Produce,16,True,1903,199815,1403,1257,105.0,1320.1054882394867,78,12,212,1103,2024-01-03 15:21:26,2026-03-29 20:55:04,142.41981468282253,1.3563791874554525,0.11140304781923278,0.5796111403047819,0.008553100498930863,0.05559515324305061
P000688,SKU-83684805,Garbage Bags (50pc),Generic,Household,Z14,A0121,5,4,S05,pack,184,28.3,42.7,Household & Cleaning,22,False,766,140944,565,540,184.0,1323.6283185840707,23,6,80,447,2024-01-01 17:34:49,2026-03-31 18:35:40,249.458407079646,1.3557522123893806,0.10443864229765012,0.5835509138381201,0.010619469026548672,0.04070796460176991
P000689,SKU-11716634,Fish (Rohu) per kg,Local,Meat,Z06,A0107,3,1,S05,kg,391,41.1,90.2,Meat & Seafood,4,True,323,126293,231,228,391.0,1334.186147186147,10,0,44,190,2024-01-01 09:13:56,2026-03-30 14:29:29,546.7229437229437,1.3982683982683983,0.13622291021671826,0.5882352941176471,0.0,0.04329004329004329
P000690,SKU-92733937,Garam Masala 100g,Everest,Spices,Z09,A0112,5,1,S05,pack,114,93.2,64.2,Spices & Condiments,22,False,1081,123234,792,755,114.0,1319.6742424242425,44,2,112,641,2024-01-01 17:34:49,2026-03-30 09:31:52,155.59848484848484,1.3648989898989898,0.1036077705827937,0.5929694727104533,0.0025252525252525255,0.05555555555555555
P000691,SKU-60566247,Whisper Sanitary Pads (Pack of 14),P&G,Personal,Z13,A0120,3,1,S05,pack,263,26.6,57.8,Personal Care,22,False,800,210400,589,555,263.0,1265.0848896434634,21,6,88,429,2024-01-01 09:13:56,2026-03-29 20:55:04,357.2156196943973,1.3582342954159592,0.11,0.53625,0.010186757215619695,0.035653650254668934
P000692,SKU-41661846,Cling Film 30m,Freshwrapp,Household,Z14,A0122,6,2,S05,roll,172,16.8,86.9,Household & Cleaning,22,False,813,139836,612,579,172.0,1365.6339869281046,34,3,102,507,2024-01-04 16:07:45,2026-03-30 09:31:52,228.49019607843138,1.3284313725490196,0.12546125461254612,0.6236162361623616,0.004901960784313725,0.05555555555555555
P000693,SKU-45483503,Pepsi 2L,Pepsico,Beverages,Z11,A0117,2,2,S05,bottle,206,44.0,83.5,Beverages,22,False,708,145848,544,526,206.0,1333.8143382352941,41,4,74,407,2024-01-02 13:29:14,2026-03-29 07:23:39,268.1029411764706,1.3014705882352942,0.10451977401129943,0.5748587570621468,0.007352941176470588,0.07536764705882353
P000694,SKU-01148087,Whole Chicken 1.2kg,Valley Cold Store,Meat,Z06,A0107,4,2,S05,pc,529,41.1,90.2,Meat & Seafood,4,True,953,504137,717,682,529.0,1351.139470013947,35,4,119,585,2024-01-03 15:21:26,2026-03-29 20:55:04,703.1199442119944,1.3291492329149233,0.1248688352570829,0.6138509968520461,0.005578800557880056,0.04881450488145049
P000695,SKU-37240632,Brinjal (Bhanta) per kg,Local,Vegetables,Z02,A0103,5,1,S05,kg,95,72.5,48.0,Fresh Produce,16,True,732,69540,547,526,95.0,1306.071297989031,27,5,76,428,2024-01-03 18:37:52,2026-03-29 19:50:48,127.12979890310785,1.3382084095063986,0.10382513661202186,0.5846994535519126,0.009140767824497258,0.04936014625228519
P000696,SKU-57593958,Vim Liquid Dishwash 500ml,HUL,Household,Z14,A0121,5,2,S05,bottle,185,28.3,42.7,Household & Cleaning,22,False,1339,247715,1003,931,185.0,1292.567298105683,57,6,147,762,2024-01-01 20:15:58,2026-03-30 14:29:29,246.9740777666999,1.3349950149551346,0.10978342046303212,0.5690814040328603,0.005982053838484547,0.05682951146560319
P000697,SKU-68192244,Bottle Gourd (Lauka) per pc,Local,Vegetables,Z02,A0103,4,2,S05,pc,68,72.5,48.0,Fresh Produce,16,True,778,52904,575,543,68.0,1309.5982608695651,30,4,94,464,2024-01-11 12:33:30,2026-03-31 18:35:40,92.00695652173913,1.3530434782608696,0.12082262210796915,0.596401028277635,0.006956521739130435,0.05217391304347826
P000698,SKU-25680127,Cello Tape Roll,Cello,Stationery,Z16,A0124,2,1,S05,pc,47,57.5,86.4,Stationery & Misc,22,False,331,15557,230,224,47.0,1330.7782608695652,9,1,32,184,2024-01-01 17:34:49,2026-03-24 10:28:42,67.63913043478261,1.4391304347826086,0.09667673716012085,0.5558912386706949,0.004347826086956522,0.0391304347826087
P000699,SKU-78905774,Real Mixed Fruit Juice 1L,Dabur,Beverages,Z11,A0116,5,1,S05,pack,227,52.4,89.0,Beverages,22,False,727,165029,554,530,227.0,1312.0072202166066,35,6,88,399,2024-01-04 16:03:41,2026-03-29 20:55:04,297.8862815884477,1.312274368231047,0.12104539202200826,0.5488308115543329,0.010830324909747292,0.0631768953068592
P000700,SKU-41666179,DDC Milk 500ml,DDC,Dairy,Z04,A0105,1,1,S05,pack,56,34.9,77.1,Dairy & Eggs,4,True,1408,78848,1052,973,56.0,1336.759505703422,43,8,159,796,2024-01-01 17:34:49,2026-03-30 14:29:29,74.95057034220532,1.338403041825095,0.11292613636363637,0.5653409090909091,0.0076045627376425855,0.0408745247148289
P000701,SKU-23525044,Classmate Notebook 200pg,Classmate,Stationery,Z16,A0124,5,1,S05,pc,142,57.5,86.4,Stationery & Misc,22,False,260,36920,202,202,142.0,1307.480198019802,14,3,25,137,2024-01-04 18:27:55,2026-03-27 21:17:42,182.77227722772278,1.2871287128712872,0.09615384615384616,0.5269230769230769,0.01485148514851485,0.06930693069306931
P000702,SKU-13832732,Cream Roll Pack,Krishna Pauroti,Bakery,Z03,A0104,5,2,S05,pack,115,21.1,76.0,Bakery,22,True,707,81305,513,495,115.0,1289.5438596491229,27,5,75,388,2024-01-01 17:34:49,2026-03-30 09:31:52,158.48927875243666,1.3781676413255362,0.10608203677510608,0.5487977369165488,0.009746588693957114,0.05263157894736842
P000703,SKU-24011063,Banana per dozen,Local,Fruits,Z02,A0103,4,3,S05,dozen,112,72.5,48.0,Fresh Produce,16,True,322,36064,231,228,112.0,1357.3290043290044,9,2,38,184,2024-01-03 18:20:47,2026-03-29 17:33:24,156.12121212121212,1.393939393939394,0.11801242236024845,0.5714285714285714,0.008658008658008658,0.03896103896103896
P000704,SKU-29696598,Soybean Oil 5L,Dhara,Oils,Z08,A0111,3,1,S05,bottle,1294,18.2,79.4,Cooking Oils & Ghee,22,False,305,394670,240,237,1294.0,1380.3875,12,1,40,190,2024-01-04 16:03:41,2026-03-20 15:04:41,1644.4583333333333,1.2708333333333333,0.13114754098360656,0.6229508196721312,0.004166666666666667,0.05
P000705,SKU-74573998,Dove Soap (4-pack),HUL,Personal,Z13,A0119,6,1,S05,pack,305,27.7,31.4,Personal Care,22,False,799,243695,583,560,305.0,1364.1989708404803,22,3,74,455,2024-01-01 15:06:40,2026-03-29 22:27:42,418.0017152658662,1.3704974271012007,0.09261576971214018,0.5694618272841051,0.005145797598627788,0.03773584905660377
P000706,SKU-13010592,Frozen French Fries 1kg,McCain,Frozen,Z05,A0106,2,2,S05,pack,497,92.4,40.6,Frozen Foods,-18,True,323,160531,240,237,497.0,1292.9208333333333,7,3,39,179,2024-01-07 20:24:38,2026-03-29 13:26:17,668.8791666666667,1.3458333333333334,0.12074303405572756,0.5541795665634675,0.0125,0.029166666666666667
P000707,SKU-25777988,Oral-B Toothbrush,Oral-B,Personal,Z13,A0119,6,2,S05,pc,116,27.7,31.4,Personal Care,22,False,747,86652,528,500,116.0,1300.5265151515152,19,4,99,439,2024-01-01 17:34:49,2026-03-30 14:29:29,164.11363636363637,1.4147727272727273,0.13253012048192772,0.5876840696117804,0.007575757575757576,0.03598484848484849
P000708,SKU-50864150,Lays Magic Masala 50g,Lays,Snacks,Z10,A0115,5,2,S05,pack,50,92.4,63.5,Snacks & Confectionery,22,False,1295,64750,989,915,50.0,1320.5126390293226,49,9,123,744,2024-01-01 14:07:52,2026-03-29 20:55:04,65.47017189079878,1.3094034378159758,0.09498069498069497,0.5745173745173745,0.00910010111223458,0.04954499494438827
P000709,SKU-06652868,Kurkure Masala Munch,Pepsico,Snacks,Z10,A0139,5,1,S06,pack,24,60.1,50.5,Snacks & Confectionery,22,False,1053,25272,777,733,24.0,1321.5521235521235,40,4,151,591,2024-01-04 17:35:03,2026-03-29 17:21:31,32.52509652509652,1.3552123552123552,0.14339981006647673,0.5612535612535613,0.005148005148005148,0.05148005148005148
P000710,SKU-62710887,Colgate MaxFresh Toothpaste 150g,Colgate,Personal,Z13,A0145,3,2,S06,tube,184,55.4,89.9,Personal Care,22,False,541,99544,412,399,184.0,1328.0509708737864,18,1,70,323,2024-01-03 11:03:00,2026-03-29 12:10:43,241.61165048543688,1.3131067961165048,0.12939001848428835,0.5970425138632163,0.0024271844660194173,0.043689320388349516
P000711,SKU-64063300,Chana Dal 1kg,Local,Staples,Z07,A0133,5,2,S06,pack,203,55.0,75.6,Dry Staples (Rice/Dal/Atta),22,False,562,114086,413,394,203.0,1280.5690072639225,26,3,79,345,2024-01-02 17:16:25,2026-03-29 16:55:04,276.23728813559325,1.360774818401937,0.14056939501779359,0.6138790035587188,0.007263922518159807,0.06295399515738499
P000712,SKU-57593958,Vim Liquid Dishwash 500ml,HUL,Household,Z14,A0146,3,2,S06,bottle,176,80.6,17.3,Household & Cleaning,22,False,1135,199760,834,768,176.0,1288.4988009592325,52,5,113,664,2024-01-02 13:47:10,2026-03-31 19:43:17,239.52038369304557,1.3609112709832134,0.09955947136563877,0.5850220264317181,0.005995203836930456,0.06235011990407674
P000713,SKU-41794839,Real Mango Juice 1L,Dabur,Beverages,Z11,A0141,5,1,S06,pack,216,45.7,53.0,Beverages,22,False,557,120312,397,377,216.0,1330.566750629723,20,3,73,339,2024-01-05 21:52:18,2026-03-30 10:35:21,303.0528967254408,1.4030226700251889,0.1310592459605027,0.6086175942549371,0.007556675062972292,0.05037783375314862
P000714,SKU-16880245,KitKat 4-Finger,Nestle,Confectionery,Z10,A0139,1,1,S06,bar,80,60.1,50.5,Snacks & Confectionery,22,False,853,68240,641,609,80.0,1319.2340093603743,30,9,112,502,2024-01-01 10:59:14,2026-03-29 17:21:31,106.45865834633385,1.3307332293291732,0.13130128956623682,0.5885111371629543,0.014040561622464899,0.046801872074883
P000715,SKU-02251801,Mustard Oil 5L,Tulsi,Oils,Z08,A0136,5,1,S06,bottle,1469,74.5,50.7,Cooking Oils & Ghee,22,False,246,361374,185,184,1469.0,1326.4216216216216,7,0,24,154,2024-01-01 10:59:14,2026-03-29 16:55:04,1953.372972972973,1.3297297297297297,0.0975609756097561,0.6260162601626016,0.0,0.03783783783783784
P000716,SKU-41666179,DDC Milk 500ml,DDC,Dairy,Z04,A0130,6,2,S06,pack,53,20.5,47.6,Dairy & Eggs,4,True,1131,59943,826,772,53.0,1301.2602905569008,50,7,129,644,2024-01-01 11:53:26,2026-03-28 16:22:16,72.57021791767555,1.3692493946731235,0.11405835543766578,0.5694076038903625,0.00847457627118644,0.06053268765133172
P000717,SKU-34612844,Toor Dal (Rahar) 1kg,Local,Staples,Z07,A0133,4,1,S06,pack,253,55.0,75.6,Dry Staples (Rice/Dal/Atta),22,False,619,156607,443,418,253.0,1301.5643340857787,17,5,67,367,2024-01-03 15:20:17,2026-03-29 17:21:31,353.51467268623026,1.397291196388262,0.10823909531502424,0.592891760904685,0.011286681715575621,0.03837471783295711
P000718,SKU-70151283,Chicken Breast (Boneless) 1kg,Valley Cold Store,Meat,Z06,A0132,3,1,S06,kg,483,34.3,51.7,Meat & Seafood,4,True,863,416829,642,609,483.0,1233.6542056074766,25,0,112,480,2024-01-01 10:59:14,2026-03-30 17:44:18,649.2663551401869,1.3442367601246106,0.12977983777520277,0.5561993047508691,0.0,0.03894080996884735
P000719,SKU-11716634,Fish (Rohu) per kg,Local,Meat,Z06,A0132,5,1,S06,kg,403,34.3,51.7,Meat & Seafood,4,True,225,90675,171,168,403.0,1284.0818713450292,14,1,22,120,2024-01-02 17:16:25,2026-03-21 15:57:28,530.2631578947369,1.3157894736842106,0.09777777777777778,0.5333333333333333,0.005847953216374269,0.08187134502923976
P000720,SKU-60566247,Whisper Sanitary Pads (Pack of 14),P&G,Personal,Z13,A0144,6,1,S06,pack,276,89.8,28.4,Personal Care,22,False,562,155112,421,402,276.0,1348.9762470308788,20,4,69,334,2024-01-03 17:39:37,2026-03-28 14:40:43,368.43705463182897,1.334916864608076,0.12277580071174377,0.594306049822064,0.009501187648456057,0.047505938242280284
P000721,SKU-83201481,Cake Slice (Chocolate),Hot Breads,Bakery,Z03,A0129,1,1,S06,pc,134,5.4,76.9,Bakery,22,True,534,71556,403,386,134.0,1283.2158808933002,21,6,64,288,2024-01-04 19:30:07,2026-03-28 19:56:51,177.55831265508684,1.3250620347394542,0.1198501872659176,0.5393258426966292,0.01488833746898263,0.052109181141439205
P000722,SKU-69286579,Atta (Wheat Flour) 10kg,Annapurna,Staples,Z07,A0134,6,1,S06,bag,1165,14.5,55.4,Dry Staples (Rice/Dal/Atta),22,False,597,695505,429,408,1165.0,1309.1864801864801,16,7,82,334,2024-01-02 13:47:10,2026-03-30 17:44:18,1621.2237762237762,1.3916083916083917,0.1373534338358459,0.559463986599665,0.016317016317016316,0.037296037296037296
P000723,SKU-66230760,Brown Rice 2kg,Organic Valley,Staples,Z07,A0133,3,1,S06,bag,391,55.0,75.6,Dry Staples (Rice/Dal/Atta),22,False,527,206057,395,381,391.0,1370.1822784810126,26,7,56,325,2024-01-01 10:59:14,2026-03-28 14:40:43,521.6632911392405,1.3341772151898734,0.1062618595825427,0.6166982922201139,0.017721518987341773,0.06582278481012659
P000724,SKU-92049104,Burger Buns (Pack of 6),Hot Breads,Bakery,Z03,A0129,2,1,S06,pack,153,5.4,76.9,Bakery,22,True,544,83232,400,382,153.0,1264.28,20,4,70,331,2024-01-03 23:00:33,2026-03-28 19:56:51,208.08,1.36,0.12867647058823528,0.6084558823529411,0.01,0.05
P000725,SKU-72010906,Buff Mince 500g,Local Butcher,Meat,Z06,A0132,3,2,S06,pack,348,34.3,51.7,Meat & Seafood,4,True,221,76908,165,163,348.0,1270.9818181818182,3,1,37,118,2024-01-02 17:16:25,2026-03-29 17:58:12,466.1090909090909,1.3393939393939394,0.167420814479638,0.5339366515837104,0.006060606060606061,0.01818181818181818
P000726,SKU-77299551,Faber-Castell Sketch Pens,Faber-Castell,Stationery,Z16,A0149,5,1,S06,pack,312,11.6,65.3,Stationery & Misc,22,False,240,74880,176,171,312.0,1192.778409090909,11,2,19,124,2024-01-06 16:53:48,2026-03-24 14:41:01,425.45454545454544,1.3636363636363635,0.07916666666666666,0.5166666666666667,0.011363636363636364,0.0625
